Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score,event_label,event_name,event_type,ranking_label,age_category,gender,WIND,mark_details
4.0,6.94,Julien ALFRED,10 JUN 2001,LCA,1,"Convention Center, Albuquerque, NM (USA) (i)",11 MAR 2023,1241.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
7.0,6.95,Gail DEVERS,19 NOV 1966,USA,1,"The Sky Dome, Toronto (CAN) (i)",12 MAR 1993,1237.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
7.0,6.95,Irina PRIVALOVA,22 NOV 1968,RUS,1f2,Wien (AUT) (i),06 FEB 1994,1237.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
7.0,6.95,Irina PRIVALOVA,22 NOV 1968,RUS,1,Moskva (RUS) (i),14 FEB 1995,1237.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
7.0,6.95,Marion JONES,12 OCT 1975,USA,1,Maebashi (JPN) (i),07 MAR 1998,1237.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
11.0,6.96,Merlene OTTEY,10 MAY 1960,JAM,1,Madrid (ESP) (i),14 FEB 1992,1234.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
11.0,6.96,Irina PRIVALOVA,22 NOV 1968,RUS,1h2,Madrid (ESP) (i),11 FEB 1993,1234.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
11.0,6.96,Katerina THANOU,01 FEB 1975,GRE,1,"Green Dome, Maebashi (JPN) (i)",07 MAR 1999,1234.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
11.0,6.96,Mujinga KAMBUNDJI,17 JUN 1992,SUI,1,"Štark Arena, Beograd (SRB) (i)",18 MAR 2022,1234.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
11.0,6.96,Julien ALFRED,10 JUN 2001,LCA,1h1,"Convention Center, Albuquerque, NM (USA) (i)",10 MAR 2023,1234.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
16.0,6.97,Irina PRIVALOVA,22 NOV 1968,RUS,2,Madrid (ESP) (i),14 FEB 1992,1230.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
16.0,6.97,Irina PRIVALOVA,22 NOV 1968,RUS,2,"The Sky Dome, Toronto (CAN) (i)",12 MAR 1993,1230.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
16.0,6.97,Irina PRIVALOVA,22 NOV 1968,RUS,1,Madrid (ESP) (i),11 FEB 1994,1230.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
16.0,6.97,Irina PRIVALOVA,22 NOV 1968,RUS,1,Gent (BEL) (i),12 FEB 1995,1230.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
16.0,6.97,Merlene OTTEY,10 MAY 1960,JAM,2,Liévin (FRA) (i),19 FEB 1995,1230.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
16.0,6.97,Merlene OTTEY,10 MAY 1960,JAM,1,"Palau Sant Jordi, Barcelona (ESP) (i)",10 MAR 1995,1230.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
16.0,6.97,LaVerne JONES-FERRETTE,16 SEP 1981,ISV,1,"Schleyer Halle, Stuttgart (GER) (i)",06 FEB 2010,1230.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
16.0,6.97,Murielle AHOURÉ,23 AUG 1987,CIV,1,"Arena Birmingham, Birmingham (GBR) (i)",02 MAR 2018,1230.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
16.0,6.97,Julien ALFRED,10 JUN 2001,LCA,1,"Sports Performance Center, Lubbock, TX (USA) (i)",25 FEB 2023,1230.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
25.0,6.98,Irina PRIVALOVA,22 NOV 1968,RUS,1,Moskva (RUS) (i),27 FEB 1993,1227.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
25.0,6.98,Gail DEVERS,19 NOV 1966,USA,1,Liévin (FRA) (i),21 FEB 1999,1227.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
25.0,6.98,Shelly-Ann FRASER-PRYCE,27 DEC 1986,JAM,1,"Ergo Arena, Sopot (POL) (i)",09 MAR 2014,1227.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
25.0,6.98,Elaine THOMPSON,28 JUN 1992,JAM,1,"Barclaycard Arena, Birmingham (GBR) (i)",18 FEB 2017,1227.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
25.0,6.98,Aleia HOBBS,24 FEB 1996,USA,1,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",28 JAN 2023,1227.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
30.0,6.99,Irina PRIVALOVA,22 NOV 1968,RUS,1h2,Madrid (ESP) (i),11 FEB 1993,1223.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
30.0,6.99,Gail DEVERS,19 NOV 1966,USA,1,"New York, NY (USA) (i)",26 FEB 1993,1223.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
30.0,6.99,Merlene OTTEY,10 MAY 1960,JAM,1,Sindelfingen (GER) (i),06 MAR 1994,1223.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
30.0,6.99,Katerina THANOU,01 FEB 1975,GRE,1sf1,"Green Dome, Maebashi (JPN) (i)",07 MAR 1999,1223.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
30.0,6.99,Murielle AHOURÉ,23 AUG 1987,CIV,1,"National Indoor Arena, Birmingham (GBR) (i)",16 FEB 2013,1223.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
30.0,6.99,Ewa SWOBODA,26 JUL 1997,POL,1,"Arena, Toruń (POL) (i)",05 MAR 2022,1223.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
30.0,6.99,Mikiah BRISCO,14 JUL 1996,USA,2,"Štark Arena, Beograd (SRB) (i)",18 MAR 2022,1223.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
37.0,7.0,Nelli COOMAN,06 JUN 1964,NED,1,"Palacio de Deportes, Madrid (ESP) (i)",23 FEB 1986,1220.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
37.0,7.0,Gail DEVERS,19 NOV 1966,USA,1,"New York, NY (USA) (i)",04 FEB 1994,1220.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
37.0,7.0,Irina PRIVALOVA,22 NOV 1968,RUS,1,Sindelfingen (GER) (i),04 MAR 1995,1220.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
37.0,7.0,Gail DEVERS,19 NOV 1966,USA,1,"Atlanta, GA (USA) (i)",28 FEB 1997,1220.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
37.0,7.0,Gail DEVERS,19 NOV 1966,USA,1,Dortmund (GER) (i),30 JAN 1998,1220.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
37.0,7.0,Gail DEVERS,19 NOV 1966,USA,h,Liévin (FRA) (i),21 FEB 1999,1220.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
37.0,7.0,Veronica CAMPBELL-BROWN,15 MAY 1982,JAM,1,"Aspire Dome, Doha (QAT) (i)",14 MAR 2010,1220.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
37.0,7.0,Murielle AHOURÉ,23 AUG 1987,CIV,1,"Houston, TX (USA) (i)",26 JAN 2013,1220.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
37.0,7.0,Dafne SCHIPPERS,15 JUN 1992,NED,1,Berlin (GER) (i),13 FEB 2016,1220.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
37.0,7.0,Barbara PIERRE,28 APR 1987,USA,1,"Portland, OR (USA) (i)",12 MAR 2016,1220.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
37.0,7.0,Ewa SWOBODA,26 JUL 1997,POL,1,"Atlas Arena, Łódź (POL) (i)",11 FEB 2022,1220.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
37.0,7.0,Julien ALFRED,10 JUN 2001,LCA,1,"Convention Center, Albuquerque, NM (USA) (i)",04 FEB 2023,1220.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
37.0,7.0,Mujinga KAMBUNDJI,17 JUN 1992,SUI,1,"Ataköy Arena, Istanbul (TUR) (i)",03 MAR 2023,1220.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
50.0,7.01,Nelli COOMAN,06 JUN 1964,NED,1,"Arena Stade Couvert, Liévin (FRA) (i)",22 FEB 1987,1216.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
50.0,7.01,Irina PRIVALOVA,22 NOV 1968,RUS,1,Berlin (GER) (i),05 FEB 1993,1216.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
50.0,7.01,Merlene OTTEY,10 MAY 1960,JAM,1,Liévin (FRA) (i),13 FEB 1993,1216.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
50.0,7.01,Gail DEVERS,19 NOV 1966,USA,1,Gent (BEL) (i),19 FEB 1999,1216.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
50.0,7.01,Merlene OTTEY,10 MAY 1960,JAM,2,Liévin (FRA) (i),21 FEB 1999,1216.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
50.0,7.01,Katerina THANOU,01 FEB 1975,GRE,1h1,"Green Dome, Maebashi (JPN) (i)",07 MAR 1999,1216.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
50.0,7.01,Savatheda FYNES,17 OCT 1974,BAH,2sf1,"Green Dome, Maebashi (JPN) (i)",07 MAR 1999,1216.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
50.0,7.01,Savatheda FYNES,17 OCT 1974,BAH,1,Madrid (ESP) (i),16 FEB 2000,1216.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
50.0,7.01,Me'Lisa BARBER,04 OCT 1980,USA,1,"Olimpiyskiy Stadion, Moskva (RUS) (i)",10 MAR 2006,1216.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
50.0,7.01,Lauryn WILLIAMS,11 SEP 1983,USA,2,"Olimpiyskiy Stadion, Moskva (RUS) (i)",10 MAR 2006,1216.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
50.0,7.01,Veronica CAMPBELL-BROWN,15 MAY 1982,JAM,1,"Ataköy Arena, Istanbul (TUR) (i)",11 MAR 2012,1216.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
50.0,7.01,Murielle AHOURÉ,23 AUG 1987,CIV,2,"Ergo Arena, Sopot (POL) (i)",09 MAR 2014,1216.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
50.0,7.01,Murielle AHOURÉ,23 AUG 1987,CIV,1sf1,"Arena Birmingham, Birmingham (GBR) (i)",02 MAR 2018,1216.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
63.0,7.02,Nelli COOMAN,06 JUN 1964,NED,1sf1,"Arena Stade Couvert, Liévin (FRA) (i)",22 FEB 1987,1213.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
63.0,7.02,Irina PRIVALOVA,22 NOV 1968,URS,1,"Palacio de los Deportes, Sevilla (ESP) (i)",08 MAR 1991,1213.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
63.0,7.02,Irina PRIVALOVA,22 NOV 1968,RUS,1h2,Berlin (GER) (i),05 FEB 1993,1213.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
63.0,7.02,Irina PRIVALOVA,22 NOV 1968,RUS,1sf3,Moskva (RUS) (i),27 FEB 1993,1213.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
63.0,7.02,Merlene OTTEY,10 MAY 1960,JAM,2,Liévin (FRA) (i),13 FEB 1994,1213.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
63.0,7.02,Irina PRIVALOVA,22 NOV 1968,RUS,1h2,Madrid (ESP) (i),09 FEB 1995,1213.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
63.0,7.02,Gwen TORRENCE,12 JUN 1965,USA,1,"New York, NY (USA) (i)",02 FEB 1996,1213.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
63.0,7.02,Merlene OTTEY,10 MAY 1960,JAM,1,Liévin (FRA) (i),18 FEB 1996,1213.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
63.0,7.02,Gwen TORRENCE,12 JUN 1965,USA,1,"Fairfax, VA (USA) (i)",24 FEB 1996,1213.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
63.0,7.02,Irina PRIVALOVA,22 NOV 1968,RUS,1,Gent (BEL) (i),12 FEB 1997,1213.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
63.0,7.02,Christy OPARA-THOMPSON,02 MAY 1970,NGR,2,Gent (BEL) (i),12 FEB 1997,1213.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
63.0,7.02,Irina PRIVALOVA,22 NOV 1968,RUS,1,Liévin (FRA) (i),16 FEB 1997,1213.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
63.0,7.02,Chioma AJUNWA,25 DEC 1971,NGR,1,Liévin (FRA) (i),22 FEB 1998,1213.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
63.0,7.02,Gail DEVERS,19 NOV 1966,USA,sf,"Atlanta, GA (USA) (i)",27 FEB 1999,1213.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
63.0,7.02,Gail DEVERS,19 NOV 1966,USA,2,"Green Dome, Maebashi (JPN) (i)",07 MAR 1999,1213.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
63.0,7.02,Philomena MENSAH,11 MAY 1975,CAN,1h2,"Green Dome, Maebashi (JPN) (i)",07 MAR 1999,1213.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
63.0,7.02,Philomena MENSAH,11 MAY 1975,CAN,1,Gent (BEL) (i),11 FEB 2000,1213.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
63.0,7.02,Carmelita JETER,24 NOV 1979,USA,1,"Albuquerque, NM (USA) (i)",28 FEB 2010,1213.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
63.0,7.02,Tianna MADISON,30 AUG 1985,USA,1,"Fayetteville, AR (USA) (i)",11 FEB 2012,1213.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
63.0,7.02,Tianna MADISON,30 AUG 1985,USA,1,"Albuquerque, NM (USA) (i)",26 FEB 2012,1213.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
63.0,7.02,Barbara PIERRE,28 APR 1987,USA,1,"Oregon Convention Center, Portland, OR (USA) (i)",19 MAR 2016,1213.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
63.0,7.02,Elaine THOMPSON,28 JUN 1992,JAM,1,Kingston (JAM),28 JAN 2017,1213.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,1.7,
63.0,7.02,Javianne OLIVER,26 DEC 1994,USA,1,"Albuquerque, NM (USA) (i)",18 FEB 2018,1213.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
63.0,7.02,Marie-Josée TA LOU,18 NOV 1988,CIV,1,"Leichtathletikhalle im Arena-Sportpark, Düsseldorf (GER) (i)",20 FEB 2019,1213.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
63.0,7.02,Julien ALFRED,10 JUN 2001,LCA,1,"Convention Center, Albuquerque, NM (USA) (i)",21 JAN 2023,1213.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
63.0,7.02,Aleia HOBBS,24 FEB 1996,USA,1,"The Track at New Balance, Boston, MA (USA) (i)",04 FEB 2023,1213.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
63.0,7.02,Aleia HOBBS,24 FEB 1996,USA,1h1,"Convention Center, Albuquerque, NM (USA) (i)",18 FEB 2023,1213.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
63.0,7.02,Tina CLAYTON,17 AUG 2004,JAM,1f2,"National Stadium, Kingston (JAM)",25 FEB 2023,1213.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,2.0,
91.0,7.03,Anelia NUNEVA,30 JUN 1962,BUL,2sf1,"Arena Stade Couvert, Liévin (FRA) (i)",22 FEB 1987,1209.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
91.0,7.03,Irina PRIVALOVA,22 NOV 1968,URS,1,Volgograd (URS) (i),09 FEB 1991,1209.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
91.0,7.03,Irina PRIVALOVA,22 NOV 1968,RUS,1,Moskva (RUS) (i),18 JAN 1992,1209.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
91.0,7.03,Merlene OTTEY,10 MAY 1960,JAM,1,Genova (ITA) (i),18 FEB 1992,1209.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
91.0,7.03,Gail DEVERS,19 NOV 1966,USA,1,Stockholm (SWE) (i),25 FEB 1999,1209.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
91.0,7.03,Savatheda FYNES,17 OCT 1974,BAH,1,Pireaus (GRE) (i),09 FEB 2000,1209.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
91.0,7.03,Savatheda FYNES,17 OCT 1974,BAH,1,Liévin (FRA) (i),13 FEB 2000,1209.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
91.0,7.03,Murielle AHOURÉ,23 AUG 1987,CIV,1h1,"National Indoor Arena, Birmingham (GBR) (i)",16 FEB 2013,1209.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
91.0,7.03,Murielle AHOURÉ,23 AUG 1987,CIV,1,"Houston, TX (USA) (i)",01 FEB 2014,1209.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
91.0,7.03,Dafne SCHIPPERS,15 JUN 1992,NED,1,Apeldoorn (NED) (i),27 FEB 2016,1209.0,60 Metres,60-metres,sprints,Senior - Women,senior,women,,
1.0,7.29,Grant HOLLOWAY,19 NOV 1997,USA,1,"Gallur, Madrid (ESP) (i)",24 FEB 2021,1277.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
1.0,7.29,Grant HOLLOWAY,19 NOV 1997,USA,1sf2,"Štark Arena, Beograd (SRB) (i)",20 MAR 2022,1277.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
3.0,7.30,Colin JACKSON,18 FEB 1967,GBR,1,Sindelfingen (GER) (i),06 MAR 1994,1273.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
4.0,7.32,Grant HOLLOWAY,19 NOV 1997,USA,1,"Arena Stade Couvert, Liévin (FRA) (i)",09 FEB 2021,1266.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
4.0,7.32,Grant HOLLOWAY,19 NOV 1997,USA,1h1,"Gallur, Madrid (ESP) (i)",24 FEB 2021,1266.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
6.0,7.33,Dayron ROBLES,19 NOV 1986,CUB,1,Düsseldorf (GER) (i),08 FEB 2008,1263.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
7.0,7.1h,Ron BRAMLETT,22 OCT 1979,USA,1,"Lexington, KY (USA) (i)",17 JAN 2004,1259.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
7.0,7.34,Dayron ROBLES,19 NOV 1986,CUB,1,"Aspire Dome, Doha (QAT) (i)",14 MAR 2010,1259.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
9.0,7.35,Grant HOLLOWAY,19 NOV 1997,USA,1,"Birmingham, AL (USA) (i)",09 MAR 2019,1256.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
9.0,7.35,Grant HOLLOWAY,19 NOV 1997,USA,1,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",24 JAN 2021,1256.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
9.0,7.35,Grant HOLLOWAY,19 NOV 1997,USA,1,"Arena Stade Couvert, Liévin (FRA) (i)",17 FEB 2022,1256.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
9.0,7.35,Grant HOLLOWAY,19 NOV 1997,USA,1,"Utilita Arena Birmingham, Birmingham (GBR) (i)",25 FEB 2023,1256.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
13.0,7.36,Greg FOSTER,04 AUG 1958,USA,1,"Los Angeles, CA (USA) (i)",16 JAN 1987,1252.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
13.0,7.36,Colin JACKSON,18 FEB 1967,GBR,1,Glasgow (GBR) (i),12 FEB 1994,1252.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
13.0,7.36,Allen JOHNSON,01 MAR 1971,USA,1,"Sportaréna, Budapest (HUN) (i)",06 MAR 2004,1252.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
13.0,7.36,Dayron ROBLES,19 NOV 1986,CUB,1,"Schleyer Halle, Stuttgart (GER) (i)",02 FEB 2008,1252.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
13.0,7.36,Terrence TRAMMELL,23 NOV 1978,USA,2,"Aspire Dome, Doha (QAT) (i)",14 MAR 2010,1252.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
18.0,7.37,Roger KINGDOM,26 AUG 1962,USA,1,Pireaus (GRE) (i),08 MAR 1989,1249.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
18.0,7.37,Anier GARCÍA,09 MAR 1976,CUB,1,Pireaus (GRE) (i),09 FEB 2000,1249.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
18.0,7.37,Anthony DEES,06 AUG 1963,USA,1,Chemnitz (GER) (i),18 FEB 2000,1249.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
18.0,7.37,Terrence TRAMMELL,23 NOV 1978,USA,1,"Boston, MA (USA) (i)",01 MAR 2009,1249.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
18.0,7.37,David OLIVER,24 APR 1982,USA,1,"Schleyer Halle, Stuttgart (GER) (i)",05 FEB 2011,1249.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
18.0,7.37,Grant HOLLOWAY,19 NOV 1997,USA,1,"Ocean Breeze Athl. Complex, New York, NY (USA) (i)",06 FEB 2022,1249.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
18.0,7.37,Grant HOLLOWAY,19 NOV 1997,USA,1,"The Podium, Spokane, WA (USA) (i)",27 FEB 2022,1249.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
25.0,7.38,Colin JACKSON,18 FEB 1967,GBR,1,Gent (BEL) (i),09 FEB 1994,1245.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
25.0,7.38,Colin JACKSON,18 FEB 1967,GBR,1,Birmingham (GBR) (i),26 FEB 1994,1245.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
25.0,7.38,Colin JACKSON,18 FEB 1967,GBR,1h2,Birmingham (GBR) (i),26 FEB 1994,1245.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
25.0,7.38,Allen JOHNSON,01 MAR 1971,USA,1,Karlsruhe (GER) (i),12 FEB 1995,1245.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
25.0,7.38,Mark CREAR,02 OCT 1968,USA,1,Sindelfingen (GER) (i),08 MAR 1998,1245.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
25.0,7.38,Reggie TORIAN,22 APR 1975,USA,1,"Atlanta, GA (USA) (i)",27 FEB 1999,1245.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
25.0,7.38,Colin JACKSON,18 FEB 1967,GBR,1,"Green Dome, Maebashi (JPN) (i)",05 MAR 1999,1245.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
25.0,7.38,Dayron ROBLES,19 NOV 1986,CUB,1,"Schleyer Halle, Stuttgart (GER) (i)",03 FEB 2007,1245.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
25.0,7.38,Grant HOLLOWAY,19 NOV 1997,USA,1,"Clemson Indoor Track & Field Complex, Clemson, SC (USA) (i)",14 FEB 2020,1245.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
25.0,7.38,Grant HOLLOWAY,19 NOV 1997,USA,1h2,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",24 JAN 2021,1245.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
25.0,7.38,Grant HOLLOWAY,19 NOV 1997,USA,1h2,"Arena Stade Couvert, Liévin (FRA) (i)",09 FEB 2021,1245.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
25.0,7.38,Grant HOLLOWAY,19 NOV 1997,USA,1,"Arena, Toruń (POL) (i)",17 FEB 2021,1245.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
25.0,7.38,Trey CUNNINGHAM,26 AUG 1998,USA,1,"CrossPlex Athletic Facility, Birmingham, AL (USA) (i)",12 MAR 2022,1245.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
25.0,7.38,Grant HOLLOWAY,19 NOV 1997,USA,1,"The Track at New Balance, Boston, MA (USA) (i)",04 FEB 2023,1245.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
39.0,7.39,Colin JACKSON,18 FEB 1967,GBR,1sf2,"Palais Omnisports de Paris-Bercy, Paris (FRA) (i)",12 MAR 1994,1242.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
39.0,7.39,Colin JACKSON,18 FEB 1967,GBR,1,Glasgow (GBR) (i),11 FEB 1995,1242.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
39.0,7.39,Colin JACKSON,18 FEB 1967,GBR,1h2,Karlsruhe (GER) (i),12 FEB 1995,1242.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
39.0,7.39,Allen JOHNSON,01 MAR 1971,USA,1,"Palau Sant Jordi, Barcelona (ESP) (i)",12 MAR 1995,1242.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
39.0,7.39,Allen JOHNSON,01 MAR 1971,USA,1,"Boston, MA (USA) (i)",01 MAR 2003,1242.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
39.0,7.39,Dayron ROBLES,19 NOV 1986,CUB,1,Aubiére (FRA) (i),26 FEB 2008,1242.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
39.0,7.39,Grant HOLLOWAY,19 NOV 1997,USA,1,"Štark Arena, Beograd (SRB) (i)",20 MAR 2022,1242.0,60 Metres Hurdles,60-metres-hurdles,hurdles,Senior - Men,senior,men,,
