Rank,Mark,Competitor,DOB,Nat,Pos,Venue,Date,Results Score,event_label,event_name,event_type,ranking_label,age_category,gender,WIND,mark_details
6.0,3:01.56,Texas A&M,,USA,2f1,"Clemson, SC (USA) (i)",09 FEB 2019,1227.0,4x400 Metres Relay Short Track,4x400-metres-relay-short-track,relays,Senior - Men,senior,men,,
7.0,3:01.77,Poland,,POL,1,"Arena Birmingham, Birmingham (GBR) (i)",04 MAR 2018,1224.0,4x400 Metres Relay Short Track,4x400-metres-relay-short-track,relays,Senior - Men,senior,men,,
8.0,3:01.78,Alabama,,INT,1f2,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",25 FEB 2023,1224.0,4x400 Metres Relay Short Track,4x400-metres-relay-short-track,relays,Senior - Men,senior,men,,
9.0,3:01.96,United States,,USA,1,"Fayetteville, AR (USA) (i)",11 FEB 2006,1221.0,4x400 Metres Relay Short Track,4x400-metres-relay-short-track,relays,Senior - Men,senior,men,,
10.0,3:01.97,United States,,USA,2,"Arena Birmingham, Birmingham (GBR) (i)",04 MAR 2018,1221.0,4x400 Metres Relay Short Track,4x400-metres-relay-short-track,relays,Senior - Men,senior,men,,
1.0,7:02.43,Kenya,,KEN,1,"Boudewijnstadion, Bruxelles (BEL)",25 AUG 2006,1244.0,4x800 Metres Relay,4x800-metres-relay,relays,Senior - Men,senior,men,,
2.0,7:02.82,United States,,USA,2,"Boudewijnstadion, Bruxelles (BEL)",25 AUG 2006,1241.0,4x800 Metres Relay,4x800-metres-relay,relays,Senior - Men,senior,men,,
3.0,7:03.89,Great Britain & NI,,GBR,1,London (GBR),30 AUG 1982,1233.0,4x800 Metres Relay,4x800-metres-relay,relays,Senior - Men,senior,men,,
4.0,7:04.70,South Africa,,RSA,1,Stuttgart (GER),06 JUN 1999,1227.0,4x800 Metres Relay,4x800-metres-relay,relays,Senior - Men,senior,men,,
5.0,7:04.84,United States,,USA,1,"T. Robinson Stadium, Nassau (BAH)",02 MAY 2015,1226.0,4x800 Metres Relay,4x800-metres-relay,relays,Senior - Men,senior,men,,
6.0,7:04.89,St Patrick's School,,KEN,2,Stuttgart (GER),06 JUN 1999,1226.0,4x800 Metres Relay,4x800-metres-relay,relays,Senior - Men,senior,men,,
7.0,7:06.12,Benelux,,INT,3,"Boudewijnstadion, Bruxelles (BEL)",25 AUG 2006,1217.0,4x800 Metres Relay,4x800-metres-relay,relays,Senior - Men,senior,men,,
8.0,7:06.5h,Santa Monica Track Club,,USA,1,"Walnut, CA (USA)",26 APR 1986,1214.0,4x800 Metres Relay,4x800-metres-relay,relays,Senior - Men,senior,men,,
9.0,7:06.66,Qatar,,QAT,4,"Boudewijnstadion, Bruxelles (BEL)",25 AUG 2006,1213.0,4x800 Metres Relay,4x800-metres-relay,relays,Senior - Men,senior,men,,
10.0,7:07.1h,Kericho,,KEN,1,Nairobi (KEN),07 MAR 2014,1210.0,4x800 Metres Relay,4x800-metres-relay,relays,Senior - Men,senior,men,,
1.0,7:11.30,HOKA NJ / NY TC,,USA,1,"Boston, MA (USA) (i)",25 FEB 2018,1268.0,4x800 Metres Relay Short Track,4x800-metres-relay-short-track,relays,Senior - Men,senior,men,,
2.0,7:11.84,Atlanta Track Club,,INT,2,"Boston, MA (USA) (i)",25 FEB 2018,1264.0,4x800 Metres Relay Short Track,4x800-metres-relay-short-track,relays,Senior - Men,senior,men,,
3.0,7:12.25,District of Columbia,,INT,3,"Boston, MA (USA) (i)",25 FEB 2018,1260.0,4x800 Metres Relay Short Track,4x800-metres-relay-short-track,relays,Senior - Men,senior,men,,
4.0,7:13.11,US All-Stars,,USA,1,"Reggie Lewis Center, Boston, MA (USA) (i)",08 FEB 2014,1254.0,4x800 Metres Relay Short Track,4x800-metres-relay-short-track,relays,Senior - Men,senior,men,,
5.0,7:13.22,New Jersey/NY Blue,,USA,2,"Reggie Lewis Center, Boston, MA (USA) (i)",08 FEB 2014,1253.0,4x800 Metres Relay Short Track,4x800-metres-relay-short-track,relays,Senior - Men,senior,men,,
6.0,7:13.94,Global Athletics & Marketing,,USA,1,"Boston, MA (USA) (i)",06 FEB 2000,1247.0,4x800 Metres Relay Short Track,4x800-metres-relay-short-track,relays,Senior - Men,senior,men,,
7.0,7:14.78,Reebok Enclave,,USA,2,"Boston, MA (USA) (i)",06 FEB 2000,1241.0,4x800 Metres Relay Short Track,4x800-metres-relay-short-track,relays,Senior - Men,senior,men,,
8.0,7:15.77,Moskva Region,,RUS,1,Moskva (RUS) (i),10 FEB 2008,1233.0,4x800 Metres Relay Short Track,4x800-metres-relay-short-track,relays,Senior - Men,senior,men,,
9.0,7:16.59,Santa Monica Track Club,,INT,3,"Boston, MA (USA) (i)",06 FEB 2000,1227.0,4x800 Metres Relay Short Track,4x800-metres-relay-short-track,relays,Senior - Men,senior,men,,
10.0,7:17.45,Clemson,,INT,1,"Indianapolis, IN (USA) (i)",11 MAR 1989,1220.0,4x800 Metres Relay Short Track,4x800-metres-relay-short-track,relays,Senior - Men,senior,men,,
1.0,18:21,Robert KORZENIOWSKI,30 JUL 1968,POL,,Bad Salzdefürth (GER),15 SEP 1990,1194.0,5 Kilometres Race Walk,5-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
2.0,18:24,Valdas KAZLAUSKAS,23 FEB 1958,LTU,,Bad Salzdefürth (GER),15 SEP 1990,1189.0,5 Kilometres Race Walk,5-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
3.0,18:33,Erik TYSSE,04 DEC 1980,NOR,1.0,Bergen (NOR),23 AUG 2006,1176.0,5 Kilometres Race Walk,5-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
4.0,18:37,Vasiliy MIZINOV,29 DEC 1997,ANA,1.0,Voronovo (RUS),24 AUG 2019,1170.0,5 Kilometres Race Walk,5-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
5.0,18:45,Maksim KRASNOV,10 FEB 1996,RUS,2.0,Voronovo (RUS),24 AUG 2019,1158.0,5 Kilometres Race Walk,5-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
6.0,18:57,Ivan TROTSKI,27 MAY 1976,BLR,1.0,Hildesheim (GER),14 SEP 2003,1140.0,5 Kilometres Race Walk,5-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
7.0,19:01,Erik TYSSE,04 DEC 1980,NOR,2.0,Hildesheim (GER),14 SEP 2003,1135.0,5 Kilometres Race Walk,5-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
7.0,19:01,Anton KUČMÍN,07 JUN 1984,SVK,1.0,Nitra (SVK),04 OCT 2013,1135.0,5 Kilometres Race Walk,5-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
9.0,19:02,Kirill FROLOV,29 SEP 1993,RUS,3.0,Voronovo (RUS),24 AUG 2019,1133.0,5 Kilometres Race Walk,5-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
10.0,19:04,Matej TÓTH,10 FEB 1983,SVK,2.0,Nitra (SVK),04 OCT 2013,1130.0,5 Kilometres Race Walk,5-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
1.0,12:49,Berihu AREGAWI,28 FEB 2001,ETH,1,Barcelona (ESP),31 DEC 2021,1250.0,5 Kilometres Road,5-kilometres,road-running,Senior - Men,senior,men,,
2.0,12:50,Yomif KEJELCHA,01 AUG 1997,ETH,1,Lille (FRA),19 MAR 2023,1247.0,5 Kilometres Road,5-kilometres,road-running,Senior - Men,senior,men,,
3.0,12:51,Joshua CHEPTEGEI,12 SEP 1996,UGA,1,Monaco (MON),16 FEB 2020,1243.0,5 Kilometres Road,5-kilometres,road-running,Senior - Men,senior,men,,
4.0,12:52,Berihu AREGAWI,28 FEB 2001,ETH,1,Lille (FRA),06 NOV 2021,1239.0,5 Kilometres Road,5-kilometres,road-running,Senior - Men,senior,men,,
5.0,12:53,Yomif KEJELCHA,01 AUG 1997,ETH,1,Herzogenaurach (GER),30 APR 2022,1235.0,5 Kilometres Road,5-kilometres,road-running,Senior - Men,senior,men,,
6.0,12:55,Nicholas KIPKORIR,29 SEP 1998,KEN,2,Herzogenaurach (GER),30 APR 2022,1228.0,5 Kilometres Road,5-kilometres,road-running,Senior - Men,senior,men,,
7.0,12:59,Berihu AREGAWI,28 FEB 2001,ETH,1,"Sechseläutenplatz, Zürich (SUI)",08 SEP 2021,1215.0,5 Kilometres Road,5-kilometres,road-running,Senior - Men,senior,men,,
8.0,12:59,Hagos GEBRHIWET,11 MAY 1994,ETH,1f1,Riga (LAT),01 OCT 2023,1213.0,5 Kilometres Road,5-kilometres,road-running,Senior - Men,senior,men,,
9.0,13:00,Sammy KIPKETER,29 SEP 1981,KEN,1,"Carlsbad, CA (USA)",26 MAR 2000,1211.0,5 Kilometres Road,5-kilometres,road-running,Senior - Men,senior,men,,
10.0,13:00,Sammy KIPKETER,29 SEP 1981,KEN,1,"Carlsbad, CA (USA)",01 APR 2001,1210.0,5 Kilometres Road,5-kilometres,road-running,Senior - Men,senior,men,,
1.0,3:32:33,Yohann DINIZ,01 JAN 1978,FRA,1,"Letzigrund, Zürich (SUI)",15 AUG 2014,1269.0,50 Kilometres Race Walk,50-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
2.0,3:33:12,Yohann DINIZ,01 JAN 1978,FRA,1,"Olympic Stadium, London (GBR)",13 AUG 2017,1265.0,50 Kilometres Race Walk,50-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
3.0,3:34:14,Denis NIZHEGORODOV,26 JUL 1980,RUS,1,Cheboksary (RUS),11 MAY 2008,1258.0,50 Kilometres Race Walk,50-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
4.0,3:34:38,Matej TÓTH,10 FEB 1983,SVK,1,Dudince (SVK),21 MAR 2015,1256.0,50 Kilometres Race Walk,50-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
5.0,3:35:29,Denis NIZHEGORODOV,26 JUL 1980,RUS,1,Cheboksary (RUS),13 JUN 2004,1251.0,50 Kilometres Race Walk,50-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
6.0,3:35:47,Nathan DEAKES,17 AUG 1977,AUS,1,Geelong (AUS),02 DEC 2006,1249.0,50 Kilometres Race Walk,50-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
7.0,3:36:03,Robert KORZENIOWSKI,30 JUL 1968,POL,1,"Stade de France, Paris-St-Denis (FRA)",27 AUG 2003,1247.0,50 Kilometres Race Walk,50-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
8.0,3:36:04,Alex SCHWAZER,26 NOV 1984,ITA,1,Rosignano Solvay (ITA),11 FEB 2007,1247.0,50 Kilometres Race Walk,50-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
9.0,3:36:06,Chaohong YU,03 NOV 1975,CHN,1,Nanjing (CHN),22 OCT 2005,1247.0,50 Kilometres Race Walk,50-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
10.0,3:36:13,Chengliang ZHAO,01 JUN 1984,CHN,2,Nanjing (CHN),22 OCT 2005,1246.0,50 Kilometres Race Walk,50-kilometres-race-walk,race-walks,Senior - Men,senior,men,,
1.0,5.56,Donovan BAILEY,16 DEC 1967,CAN,1,"Reno, NV (USA) (i)",09 FEB 1996,1269.0,50 Metres,50-metres,sprints,Senior - Men,senior,men,,
1.0,5.56,Maurice GREENE,23 JUL 1974,USA,1,"Los Angeles, CA (USA) (i)",13 FEB 1999,1269.0,50 Metres,50-metres,sprints,Senior - Men,senior,men,,
3.0,5.60,Michael GREEN,07 NOV 1970,JAM,,Liévin (FRA) (i),16 FEB 1997,1241.0,50 Metres,50-metres,sprints,Senior - Men,senior,men,,
4.0,5.61,James SANFORD,27 DEC 1957,USA,1,"San Diego, CA (USA) (i)",20 FEB 1981,1234.0,50 Metres,50-metres,sprints,Senior - Men,senior,men,,
4.0,5.61,Deji ALIU,22 NOV 1975,NGR,,Liévin (FRA) (i),21 FEB 1999,1234.0,50 Metres,50-metres,sprints,Senior - Men,senior,men,,
4.0,5.61,Freddy MAYOLA,01 NOV 1977,CUB,,Madrid (ESP) (i),16 FEB 2000,1234.0,50 Metres,50-metres,sprints,Senior - Men,senior,men,,
4.0,5.61,Jason GARDENER,17 SEP 1975,GBR,,Madrid (ESP) (i),16 FEB 2000,1234.0,50 Metres,50-metres,sprints,Senior - Men,senior,men,,
8.0,5.62,Emmit KING,24 MAR 1959,USA,1,Kobe (JPN) (i),05 MAR 1986,1227.0,50 Metres,50-metres,sprints,Senior - Men,senior,men,,
8.0,5.62,Andre CASON,20 JAN 1969,USA,1,"Los Angeles, CA (USA) (i)",15 FEB 1992,1227.0,50 Metres,50-metres,sprints,Senior - Men,senior,men,,
8.0,5.62,Morne NAGEL,23 MAR 1978,RSA,,Liévin (FRA) (i),24 FEB 2002,1227.0,50 Metres,50-metres,sprints,Senior - Men,senior,men,,
1.0,6.25,Mark MCKOY,10 DEC 1961,CAN,1h1,Kobe (JPN) (i),05 MAR 1986,1272.0,50 Metres Hurdles,50-metres-hurdles,hurdles,Senior - Men,senior,men,,
2.0,6.35,Greg FOSTER,04 AUG 1958,USA,1h3,"Rosemont, IL (USA) (i)",27 JAN 1985,1231.0,50 Metres Hurdles,50-metres-hurdles,hurdles,Senior - Men,senior,men,,
2.0,6.35,Greg FOSTER,04 AUG 1958,USA,1,Ottawa (CAN) (i),31 JAN 1987,1231.0,50 Metres Hurdles,50-metres-hurdles,hurdles,Senior - Men,senior,men,,
4.0,6.36,Renaldo NEHEMIAH,24 MAR 1959,USA,1,Edmonton (CAN) (i),03 FEB 1979,1227.0,50 Metres Hurdles,50-metres-hurdles,hurdles,Senior - Men,senior,men,,
4.0,6.36,Anier GARCÍA,09 MAR 1976,CUB,,Liévin (FRA) (i),13 FEB 2000,1227.0,50 Metres Hurdles,50-metres-hurdles,hurdles,Senior - Men,senior,men,,
4.0,6.36,Ladji DOUCOURÉ,28 MAR 1983,FRA,,Liévin (FRA) (i),26 FEB 2005,1227.0,50 Metres Hurdles,50-metres-hurdles,hurdles,Senior - Men,senior,men,,
7.0,6.37,Greg FOSTER,04 AUG 1958,USA,1,"Rosemont, IL (USA) (i)",16 FEB 1986,1223.0,50 Metres Hurdles,50-metres-hurdles,hurdles,Senior - Men,senior,men,,
8.0,6.38,Renaldo NEHEMIAH,24 MAR 1959,USA,1,Ottawa (CAN) (i),10 FEB 1979,1218.0,50 Metres Hurdles,50-metres-hurdles,hurdles,Senior - Men,senior,men,,
8.0,6.38,Mark MCKOY,10 DEC 1961,CAN,2,"Rosemont, IL (USA) (i)",16 FEB 1986,1218.0,50 Metres Hurdles,50-metres-hurdles,hurdles,Senior - Men,senior,men,,
8.0,6.38,Anthony DEES,06 AUG 1963,USA,1,Budapest (HUN) (i),05 FEB 1999,1218.0,50 Metres Hurdles,50-metres-hurdles,hurdles,Senior - Men,senior,men,,
1.0,59.83,Abdalelah HAROUN,01 JAN 1997,QAT,1f1,"Globe Arena, Stockholm (SWE) (i)",17 FEB 2016,1204.0,500 Metres Short Track,500-metres-short-track,sprints,Senior - Men,senior,men,,
2.0,59.87,Brian HERRON,24 NOV 2000,USA,1f1,"Norton Sports Center, Louisville, KY (USA) (i)",03 DEC 2022,1202.0,500 Metres Short Track,500-metres-short-track,sprints,Senior - Men,senior,men,,
3.0,1:00.06,Brycen SPRATLING,10 MAR 1992,USA,1,"New York, NY (USA) (i)",14 FEB 2015,1192.0,500 Metres Short Track,500-metres-short-track,sprints,Senior - Men,senior,men,,
4.0,1:00.11,Vernon NORWOOD,10 APR 1992,USA,1,"New York, NY (USA) (i)",11 FEB 2017,1189.0,500 Metres Short Track,500-metres-short-track,sprints,Senior - Men,senior,men,,
5.0,1:00.17,Ken LOWERY,13 AUG 1961,USA,1,"Indianapolis, IN (USA) (i)",16 JAN 1987,1186.0,500 Metres Short Track,500-metres-short-track,sprints,Senior - Men,senior,men,,
6.0,1:00.19,Mark EVERETT,02 SEP 1968,USA,1,"New York, NY (USA) (i)",28 FEB 1992,1185.0,500 Metres Short Track,500-metres-short-track,sprints,Senior - Men,senior,men,,
7.0,1:00.36,Pavel MASLÁK,21 FEB 1991,CZE,1,Praha (CZE) (i),25 FEB 2014,1176.0,500 Metres Short Track,500-metres-short-track,sprints,Senior - Men,senior,men,,
8.0,1:00.43,Michael BERRY,10 DEC 1991,USA,2,"New York, NY (USA) (i)",14 FEB 2015,1173.0,500 Metres Short Track,500-metres-short-track,sprints,Senior - Men,senior,men,,
9.0,1:00.45,Michael FRANKS,23 SEP 1963,USA,2,"Indianapolis, IN (USA) (i)",16 JAN 1987,1172.0,500 Metres Short Track,500-metres-short-track,sprints,Senior - Men,senior,men,,
10.0,1:00.56,Vladimir PROSIN,15 AUG 1959,URS,1,Moskva (URS) (i),21 FEB 1988,1166.0,500 Metres Short Track,500-metres-short-track,sprints,Senior - Men,senior,men,,
1.0,12:35.36,Joshua CHEPTEGEI,12 SEP 1996,UGA,1,"Stade Louis II, Monaco (MON)",14 AUG 2020,1302.0,5000 Metres,5000-metres,middlelong,Senior - Men,senior,men,,
2.0,12:37.35,Kenenisa BEKELE,13 JUN 1982,ETH,1,"FBK Stadium, Hengelo (NED)",31 MAY 2004,1294.0,5000 Metres,5000-metres,middlelong,Senior - Men,senior,men,,
3.0,12:39.36,Haile GEBRSELASSIE,18 APR 1973,ETH,1,Helsinki (FIN),13 JUN 1998,1286.0,5000 Metres,5000-metres,middlelong,Senior - Men,senior,men,,
4.0,12:39.74,Daniel KOMEN,17 MAY 1976,KEN,1,Bruxelles (BEL),22 AUG 1997,1285.0,5000 Metres,5000-metres,middlelong,Senior - Men,senior,men,,
5.0,12:40.18,Kenenisa BEKELE,13 JUN 1982,ETH,1,Paris (FRA),01 JUL 2005,1283.0,5000 Metres,5000-metres,middlelong,Senior - Men,senior,men,,
6.0,12:40.45,Berihu AREGAWI,28 FEB 2001,ETH,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",30 JUN 2023,1282.0,5000 Metres,5000-metres,middlelong,Senior - Men,senior,men,,
7.0,12:41.61,Joshua CHEPTEGEI,12 SEP 1996,UGA,2,"Stade Olympique de la Pontaise, Lausanne (SUI)",30 JUN 2023,1278.0,5000 Metres,5000-metres,middlelong,Senior - Men,senior,men,,
8.0,12:41.73,Yomif KEJELCHA,01 AUG 1997,ETH,1,"Bislett Stadion, Oslo (NOR)",15 JUN 2023,1278.0,5000 Metres,5000-metres,middlelong,Senior - Men,senior,men,,
8.0,12:41.73,Jacob KIPLIMO,14 NOV 2000,UGA,2,"Bislett Stadion, Oslo (NOR)",15 JUN 2023,1278.0,5000 Metres,5000-metres,middlelong,Senior - Men,senior,men,,
10.0,12:41.86,Haile GEBRSELASSIE,18 APR 1973,ETH,1,Zürich (SUI),13 AUG 1997,1277.0,5000 Metres,5000-metres,middlelong,Senior - Men,senior,men,,
1.0,18:03.83,Sergey SHIROBOKOV,11 FEB 1999,RUS,1.0,"Athletics Arena, Yaroslavl (RUS) (i)",10 MAR 2022,1224.0,5000 Metres Race Walk,5000-metres-race-walk,race-walks,Senior - Men,senior,men,,
2.0,18:04.76,Vasiliy MIZINOV,29 DEC 1997,ANA,2.0,"Athletics Arena, Yaroslavl (RUS) (i)",10 MAR 2022,1223.0,5000 Metres Race Walk,5000-metres-race-walk,race-walks,Senior - Men,senior,men,,
3.0,18:05.49,Hatem GHOULA,07 JUN 1973,TUN,1.0,Tunis (TUN),01 MAY 1997,1217.0,5000 Metres Race Walk,5000-metres-race-walk,race-walks,Senior - Men,senior,men,,
4.0,18:07.08,Mikhail SHCHENNIKOV,24 DEC 1967,RUS,1.0,Moskva (RUS) (i),14 FEB 1995,1220.0,5000 Metres Race Walk,5000-metres-race-walk,race-walks,Senior - Men,senior,men,,
5.0,18:08.86,Ivano BRUGNETTI,01 SEP 1976,ITA,1.0,Ancona (ITA) (i),17 FEB 2007,1217.0,5000 Metres Race Walk,5000-metres-race-walk,race-walks,Senior - Men,senior,men,,
6.0,18:11.41,Ronald WEIGEL,08 AUG 1959,GDR,1.0,Wien (AUT) (i),13 FEB 1988,1213.0,5000 Metres Race Walk,5000-metres-race-walk,race-walks,Senior - Men,senior,men,,
7.0,18:12.52,Declan TINGAY,06 FEB 1999,AUS,1.0,"Lakeside Stadium, Melbourne (AUS)",05 MAR 2023,1206.0,5000 Metres Race Walk,5000-metres-race-walk,race-walks,Senior - Men,senior,men,,
8.0,18:15.25,Grigoriy KORNEV,14 MAR 1961,RUS,1.0,Moskva (RUS) (i),07 FEB 1992,1208.0,5000 Metres Race Walk,5000-metres-race-walk,race-walks,Senior - Men,senior,men,,
9.0,18:15.54,Andrey RUZAVIN,28 MAR 1986,RUS,1.0,Samara (RUS) (i),30 JAN 2014,1207.0,5000 Metres Race Walk,5000-metres-race-walk,race-walks,Senior - Men,senior,men,,
10.0,18:15.91,Mikhail SHCHENNIKOV,24 DEC 1967,URS,1.0,Gomel (BLR) (i),04 FEB 1989,1207.0,5000 Metres Race Walk,5000-metres-race-walk,race-walks,Senior - Men,senior,men,,
1.0,18:03.83,Sergey SHIROBOKOV,11 FEB 1999,RUS,1.0,"Athletics Arena, Yaroslavl (RUS) (i)",10 MAR 2022,1224.0,5000 Metres Race Walk Short Track,5000-metres-race-walk-short-track,race-walks,Senior - Men,senior,men,,
2.0,18:04.76,Vasiliy MIZINOV,29 DEC 1997,ANA,2.0,"Athletics Arena, Yaroslavl (RUS) (i)",10 MAR 2022,1223.0,5000 Metres Race Walk Short Track,5000-metres-race-walk-short-track,race-walks,Senior - Men,senior,men,,
3.0,18:07.08,Mikhail SHCHENNIKOV,24 DEC 1967,RUS,1.0,Moskva (RUS) (i),14 FEB 1995,1220.0,5000 Metres Race Walk Short Track,5000-metres-race-walk-short-track,race-walks,Senior - Men,senior,men,,
4.0,18:08.86,Ivano BRUGNETTI,01 SEP 1976,ITA,1.0,Ancona (ITA) (i),17 FEB 2007,1217.0,5000 Metres Race Walk Short Track,5000-metres-race-walk-short-track,race-walks,Senior - Men,senior,men,,
5.0,18:11.41,Ronald WEIGEL,08 AUG 1959,GDR,1.0,Wien (AUT) (i),13 FEB 1988,1213.0,5000 Metres Race Walk Short Track,5000-metres-race-walk-short-track,race-walks,Senior - Men,senior,men,,
6.0,18:15.25,Grigoriy KORNEV,14 MAR 1961,RUS,1.0,Moskva (RUS) (i),07 FEB 1992,1208.0,5000 Metres Race Walk Short Track,5000-metres-race-walk-short-track,race-walks,Senior - Men,senior,men,,
7.0,18:15.54,Andrey RUZAVIN,28 MAR 1986,RUS,1.0,Samara (RUS) (i),30 JAN 2014,1207.0,5000 Metres Race Walk Short Track,5000-metres-race-walk-short-track,race-walks,Senior - Men,senior,men,,
8.0,18:15.91,Mikhail SHCHENNIKOV,24 DEC 1967,URS,1.0,Gomel (BLR) (i),04 FEB 1989,1207.0,5000 Metres Race Walk Short Track,5000-metres-race-walk-short-track,race-walks,Senior - Men,senior,men,,
9.0,18:16.76,Yohann DINIZ,01 JAN 1978,FRA,1.0,Reims (FRA) (i),07 DEC 2014,1206.0,5000 Metres Race Walk Short Track,5000-metres-race-walk-short-track,race-walks,Senior - Men,senior,men,,
10.0,18:19.97,Giovanni DE BENEDICTIS,08 JAN 1968,ITA,1.0,"Palazzo dello Sport, Genova (ITA) (i)",28 FEB 1992,1201.0,5000 Metres Race Walk Short Track,5000-metres-race-walk-short-track,race-walks,Senior - Men,senior,men,,
1.0,12:49.60,Kenenisa BEKELE,13 JUN 1982,ETH,1,"National Indoor Arena, Birmingham (GBR) (i)",20 FEB 2004,1303.0,5000 Metres Short Track,5000-metres-short-track,middlelong,Senior - Men,senior,men,,
2.0,12:50.38,Haile GEBRSELASSIE,18 APR 1973,ETH,1,Birmingham (GBR) (i),14 FEB 1999,1300.0,5000 Metres Short Track,5000-metres-short-track,middlelong,Senior - Men,senior,men,,
3.0,12:51.48,Daniel KOMEN,17 MAY 1976,KEN,1,Stockholm (SWE) (i),19 FEB 1998,1296.0,5000 Metres Short Track,5000-metres-short-track,middlelong,Senior - Men,senior,men,,
4.0,12:51.61,William KINCAID,21 SEP 1992,USA,1f1,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",27 JAN 2023,1295.0,5000 Metres Short Track,5000-metres-short-track,middlelong,Senior - Men,senior,men,,
5.0,12:53.29,Isiah Kiplangat KOECH,19 DEC 1993,KEN,1,Düsseldorf (GER) (i),11 FEB 2011,1289.0,5000 Metres Short Track,5000-metres-short-track,middlelong,Senior - Men,senior,men,,
6.0,12:53.73,Grant FISHER,22 APR 1997,USA,1f1,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",12 FEB 2022,1287.0,5000 Metres Short Track,5000-metres-short-track,middlelong,Senior - Men,senior,men,,
7.0,12:54.99,Joe KLECKER,16 NOV 1996,USA,2f1,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",27 JAN 2023,1282.0,5000 Metres Short Track,5000-metres-short-track,middlelong,Senior - Men,senior,men,,
8.0,12:55.72,Eliud KIPCHOGE,05 NOV 1984,KEN,2,Düsseldorf (GER) (i),11 FEB 2011,1279.0,5000 Metres Short Track,5000-metres-short-track,middlelong,Senior - Men,senior,men,,
9.0,12:56.76,Adriaan WILDSCHUTT,03 MAY 1998,RSA,1f2,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",26 JAN 2024,1275.0,5000 Metres Short Track,5000-metres-short-track,middlelong,Senior - Men,senior,men,,
10.0,12:56.87,Mohammed AHMED,05 JAN 1991,CAN,2f1,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",12 FEB 2022,1275.0,5000 Metres Short Track,5000-metres-short-track,middlelong,Senior - Men,senior,men,,
1.0,5.99,Obadele THOMPSON,30 MAR 1976,BAR,1,"Colorado Springs, CO (USA) (i)",22 FEB 1997,1268.0,55 Metres,55-metres,sprints,Senior - Men,senior,men,,
2.0,6.00,Lee MCRAE,23 JAN 1966,USA,1,"Oklahoma City, OK (USA) (i)",14 MAR 1986,1262.0,55 Metres,55-metres,sprints,Senior - Men,senior,men,,
3.0,6.02,Leonard MYLES-MILLS,05 SEP 1973,GHA,2,"Colorado Springs, CO (USA) (i)",22 FEB 1997,1249.0,55 Metres,55-metres,sprints,Senior - Men,senior,men,,
4.0,6.03,Sam GRADDY,10 FEB 1964,USA,1h1,"Oklahoma City, OK (USA) (i)",14 MAR 1986,1243.0,55 Metres,55-metres,sprints,Senior - Men,senior,men,,
5.0,6.04,Lee MCRAE,23 JAN 1966,USA,1,"East Rutherford, NJ (USA) (i)",14 FEB 1987,1237.0,55 Metres,55-metres,sprints,Senior - Men,senior,men,,
5.0,6.04,Andre CASON,20 JAN 1969,USA,1sf1,"Indianapolis, IN (USA) (i)",09 MAR 1990,1237.0,55 Metres,55-metres,sprints,Senior - Men,senior,men,,
5.0,6.04,Ato BOLDON,30 DEC 1973,TTO,1,"Flagstaff, AZ (USA) (i)",01 FEB 1997,1237.0,55 Metres,55-metres,sprints,Senior - Men,senior,men,,
5.0,5.8h,Eddie CASTILLO,,USA,1,"West Point, NY (USA) (i)",16 DEC 2011,1237.0,55 Metres,55-metres,sprints,Senior - Men,senior,men,,
9.0,6.05,Ben JOHNSON,30 DEC 1961,CAN,1,"East Rutherford, NJ (USA) (i)",08 FEB 1986,1231.0,55 Metres,55-metres,sprints,Senior - Men,senior,men,,
9.0,6.05,Sam GRADDY,10 FEB 1964,USA,2,"Oklahoma City, OK (USA) (i)",14 MAR 1986,1231.0,55 Metres,55-metres,sprints,Senior - Men,senior,men,,
1.0,6.89,Renaldo NEHEMIAH,24 MAR 1959,USA,1,"New York, NY (USA) (i)",20 JAN 1979,1254.0,55 Metres Hurdles,55-metres-hurdles,hurdles,Senior - Men,senior,men,,
